item_id,order_id,item_type,volume_m3,weight_kg,longitude,latitude,pickup_delivery,loaded,truck_id,position_x,position_y,position_z,orientation,density,processed_timestamp,estimated_length,estimated_width,estimated_height,calculated_volume,volume_error,aspect_ratio,is_reasonable
ITEM_4442,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4855,0.2328,0.2099,0.02372382156,0.00016111129848239063,2.3130061934254407,True
ITEM_4443,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2761,0.2157,0.3983,0.023720664891,2.803081787522721e-05,1.8465461288827074,True
ITEM_4444,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4642,0.2449,0.2087,0.023725554446,0.00023416720067462833,2.2242453282223287,True
ITEM_4445,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2605,0.3055,0.2981,0.023723617775,0.00015252002529521802,1.1727447216890594,True
ITEM_4446,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3336,0.2541,0.2798,0.023718019248,8.350556492407733e-05,1.3128689492325856,True
ITEM_4447,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2071,0.2552,0.4487,0.023714656504,0.00022527386172004304,2.1665861902462575,True
ITEM_4448,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.5846,0.2039,0.199,0.02372078806,3.322344013503627e-05,2.937688442211055,True
ITEM_4449,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.7888,0.2771,0.1085,0.02371554808,0.0001876863406407614,7.2700460829493085,True
ITEM_4450,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3997,0.1823,0.3256,0.023724944936,0.00020847116357516785,2.192539769610532,True
ITEM_4451,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.276,0.2648,0.3245,0.023716017600000004,0.00016789207419875757,1.2254531722054383,True
ITEM_4452,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2707,0.3573,0.2453,0.023725688283,0.00023980956998322623,1.4565837749694253,True
ITEM_4453,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3572,0.2294,0.2895,0.02372211636,8.922259696466925e-05,1.5571054925893637,True
ITEM_4454,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.7865,0.2769,0.1089,0.023716443464999997,0.00014993823777407014,7.222222222222222,True
ITEM_4455,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4732,0.1734,0.289,0.023713282319999997,0.0002832074198988443,2.728950403690888,True
ITEM_4456,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2756,0.2998,0.2871,0.023721603048000004,6.75821247894635e-05,1.0878084179970973,True
ITEM_4457,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3052,0.2999,0.2591,0.023715288268,0.00019863962900490442,1.1779235816287148,True
ITEM_4458,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2064,0.275,0.418,0.023725680000000002,0.00023946037099512784,2.0251937984496124,True
ITEM_4459,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.7519,0.2917,0.1081,0.023709489763,0.00044309599494088474,6.955596669750231,True
ITEM_4460,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.28,0.2671,0.3171,0.023715274800000002,0.0001992074198986633,1.1871958068139272,True
ITEM_4461,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.5766,0.2064,0.1993,0.023718740832000002,5.3084654299993325e-05,2.8931259407927747,True
ITEM_4462,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2164,0.4323,0.2535,0.023714854020000002,0.0002169468802696411,1.9976894639556377,True
ITEM_4463,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2774,0.3108,0.2751,0.023717999592,8.433423271487776e-05,1.1297709923664123,True
ITEM_4464,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2934,0.2845,0.2841,0.023714480429999997,0.00023269688026985788,1.0327349524815206,True
ITEM_4465,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2858,0.3545,0.2341,0.023718099009999997,8.01429173693609e-05,1.5143101238786842,True
ITEM_4466,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2835,0.2746,0.3047,0.02372062077,2.6170741989926117e-05,1.1096139839766934,True
ITEM_4467,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.415,0.2062,0.2772,0.0237208356,3.5227655986601377e-05,2.0126091173617846,True
ITEM_4468,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2286,0.3134,0.3311,0.023721076764,4.539477234406882e-05,1.4483814523184602,True
ITEM_4469,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4437,0.1714,0.3118,0.023712446124,0.0003184602023608202,2.588681446907818,True
ITEM_4470,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2639,0.2925,0.3073,0.023720717475000003,3.0247681281845693e-05,1.1644562334217505,True
ITEM_4471,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.428,0.2221,0.2495,0.0237171706,0.00011928330522756046,1.9270598829356147,True
ITEM_4472,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2049,0.3669,0.3155,0.023718599055,5.906176222584389e-05,1.7906295754026356,True
ITEM_4473,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4611,0.188,0.2737,0.023726177160000004,0.0002604198988198091,2.4526595744680852,True
ITEM_4474,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3145,0.2674,0.2821,0.023723848330000005,0.00016223988195645985,1.176140613313388,True
ITEM_4475,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.1655,0.3303,0.4339,0.023718991635000002,4.25111720065668e-05,2.6217522658610273,True
ITEM_4476,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3856,0.3161,0.1946,0.023719435936,2.3780101180344965e-05,1.9815005138746147,True
ITEM_4477,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.438,0.192,0.2821,0.023723481600000002,0.00014677908937622955,2.28125,True
ITEM_4478,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2507,0.2217,0.4268,0.023721625091999998,6.851146711633739e-05,1.9251240414975193,True
ITEM_4479,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3328,0.2025,0.352,0.023721984,8.364249578429525e-05,1.7382716049382714,True
ITEM_4480,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4673,0.2993,0.1696,0.023720746143999997,3.1456323777352895e-05,2.755306603773585,True
ITEM_4481,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.62,0.3363,0.1138,0.0237279828,0.00033654300168635756,5.448154657293498,True
ITEM_4482,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.8203,0.2957,0.0978,0.023722633038000002,0.00011100497470507312,8.387525562372188,True
ITEM_4483,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.5237,0.2772,0.1634,0.023720719176,3.031939291747412e-05,3.205018359853122,True
ITEM_4484,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4911,0.199,0.2428,0.02372857692,0.0003615902192244092,2.467839195979899,True
ITEM_4485,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.21,0.2499,0.452,0.023720508,2.1416526138416027e-05,2.1523809523809527,True
ITEM_4486,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.5104,0.1894,0.2454,0.023722759104,0.00011631973018554246,2.694825765575501,True
ITEM_4487,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4721,0.1881,0.2671,0.023719016871,4.1447259696362706e-05,2.5098351940457206,True
ITEM_4488,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3566,0.1999,0.3328,0.023723428351999996,0.00014453423271493923,1.7838919459729865,True
ITEM_4489,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4803,0.3267,0.1512,0.023725398312,0.00022758482293433523,3.1765873015873014,True
ITEM_4490,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2077,0.2854,0.4002,0.023722887515999998,0.00012173338954467544,1.9268175252768416,True
ITEM_4491,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3343,0.2208,0.3213,0.023716258271999996,0.00015774569983145487,1.5140398550724636,True
ITEM_4492,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4121,0.264,0.218,0.023717179200000004,0.00011892074198962621,1.8903669724770644,True
ITEM_4493,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.224,0.2323,0.4558,0.023717644160000002,9.931871838093037e-05,2.0348214285714286,True
ITEM_4494,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2234,0.2412,0.4403,0.023725160424,0.00021755581787531015,1.9709042076991945,True
ITEM_4495,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.6187,0.2247,0.1707,0.023731036623,0.0004652876475548597,3.6244874048037494,True
ITEM_4496,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.174,0.3133,0.4352,0.02372457984,0.00019307925801016846,2.5011494252873563,True
ITEM_4497,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3691,0.3141,0.2046,0.023720159826,6.738026981476072e-06,1.8040078201368523,True
ITEM_4498,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.453,0.2941,0.178,0.0237144594,0.0002335834738616946,2.544943820224719,True
ITEM_4499,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3667,0.1917,0.3374,0.023718001986000003,8.423330522745323e-05,1.912884715701617,True
ITEM_4500,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3037,0.2973,0.2627,0.023719185627,3.433275716683101e-05,1.156071564522269,True
ITEM_4501,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2985,0.284,0.2798,0.023719765199999996,9.898819561635988e-06,1.0668334524660472,True
ITEM_4502,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2316,0.2712,0.3777,0.023723306784,0.0001394091062395391,1.6308290155440415,True
ITEM_4503,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.6131,0.212,0.1825,0.023720838999999997,3.537099494093623e-05,3.3594520547945206,True
ITEM_4504,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.6623,0.2216,0.1616,0.023717333887999997,0.0001123993254638033,4.098391089108911,True
ITEM_4505,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2476,0.2956,0.3242,0.023728379551999995,0.0003532694772342802,1.3093699515347335,True
ITEM_4506,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4578,0.2543,0.2038,0.023726098452000004,0.00025710168634091013,2.2463199214916583,True
ITEM_4507,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2712,0.2748,0.3182,0.023714096831999997,0.0002488688026981819,1.1733038348082596,True
ITEM_4508,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2253,0.2429,0.4334,0.023717975358,8.535590219216181e-05,1.9236573457612074,True
ITEM_4509,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2047,0.2871,0.4035,0.023713440795000002,0.0002765263490723388,1.9711773326819737,True
ITEM_4510,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.866,0.2996,0.0914,0.023714059039999996,0.0002504620573356881,9.474835886214443,True
ITEM_4511,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3119,0.3122,0.2436,0.023720593847999998,2.5035750421593687e-05,1.2816091954022988,True
ITEM_4512,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.6721,0.2784,0.1268,0.023725882751999997,0.0002480080944350416,5.300473186119874,True
ITEM_4513,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3568,0.3307,0.2011,0.023728545136,0.0003602502529511644,1.774241670810542,True
ITEM_4514,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2927,0.303,0.2675,0.02372406675,0.00017144814502544523,1.1327102803738316,True
ITEM_4515,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.5363,0.1983,0.2231,0.023726303498999998,0.00026574616357505115,2.7044881492687844,True
ITEM_4516,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4634,0.3996,0.1281,0.023720871384,3.673625632383837e-05,3.6174863387978142,True
ITEM_4517,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3092,0.2835,0.2706,0.02372030892,1.3023608769002519e-05,1.1426459719142645,True
ITEM_4518,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3051,0.3046,0.2553,0.023725912338,0.00024925539629018826,1.1950646298472383,True
ITEM_4519,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4173,0.207,0.2747,0.02372888817,0.00037471205733567546,2.0159420289855072,True
ITEM_4520,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4224,0.2704,0.2077,0.023722862592,0.00012068263069141711,2.0337024554646126,True
ITEM_4521,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2894,0.2844,0.2882,0.023720404752,1.7063743676345808e-05,1.0175808720112518,True
ITEM_4522,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2021,0.2777,0.4226,0.023717651641999998,9.900328836426693e-05,2.091044037605146,True
ITEM_4523,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2699,0.2823,0.3113,0.023718809301,5.0198102866710785e-05,1.1533901444979624,True
ITEM_4524,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2921,0.2799,0.29,0.0237100491,0.0004195151770657573,1.0435869953554842,True
ITEM_4525,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4996,0.2711,0.1751,0.023715817155999998,0.00017634249578415856,2.8532267275842376,True
ITEM_4526,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.1929,0.3275,0.3755,0.023722118625,8.931808600345748e-05,1.9466044582685331,True
ITEM_4527,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2981,0.2973,0.2677,0.023724947301,0.00020857086846546812,1.1135599551737019,True
ITEM_4528,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3845,0.2027,0.3044,0.02372437286,0.00018435328836428262,1.8968919585594475,True
ITEM_4529,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2731,0.3052,0.2846,0.023721444152000004,6.088330522791242e-05,1.1175393628707433,True
ITEM_4530,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2444,0.291,0.3335,0.0237186534,5.6770657672719005e-05,1.3645662847790507,True
ITEM_4531,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.262,0.2773,0.3264,0.02371380864,0.0002610185497469521,1.2458015267175573,True
ITEM_4532,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2994,0.2893,0.2739,0.023724237438,0.00017864409780782197,1.0930996714129244,True
ITEM_4533,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2591,0.305,0.3001,0.023715552549999998,0.0001874978920742092,1.17715167888846,True
ITEM_4534,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2934,0.278,0.2908,0.023719160160000002,3.540640809425172e-05,1.0553956834532372,True
ITEM_4535,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4448,0.3451,0.1545,0.02371582416,0.00017604721753788945,2.8789644012944984,True
ITEM_4536,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2606,0.2821,0.3227,0.023723374401999998,0.00014225978077570377,1.238296239447429,True
ITEM_4537,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2673,0.2242,0.3959,0.023725756493999998,0.00024268524451938244,1.7658340767172165,True
ITEM_4538,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4664,0.1667,0.3051,0.023721183287999995,4.988566610443513e-05,2.797840431913617,True
ITEM_4539,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4886,0.1765,0.2751,0.02372404629,0.0001705855817875343,2.768271954674221,True
ITEM_4540,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3254,0.2744,0.2657,0.023724289231999998,0.0001808276559865153,1.2246894994354536,True
ITEM_4541,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3595,0.2953,0.2234,0.02371622219,0.00015926686340630598,1.609221128021486,True
ITEM_4542,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.1952,0.2893,0.4201,0.023723618336,0.00015254367622270228,2.152151639344262,True
ITEM_4543,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2784,0.2621,0.3251,0.023722104864,8.873794266453573e-05,1.2403662724151088,True
ITEM_4544,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3027,0.3094,0.2532,0.023713542216,0.00027225059021915033,1.221958925750395,True
ITEM_4545,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2852,0.2856,0.2912,0.023719148544000004,3.5896121416287455e-05,1.0210378681626928,True
ITEM_4546,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4894,0.2033,0.2384,0.023719612768,1.6325126475404772e-05,2.40727988194786,True
ITEM_4547,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.8012,0.306,0.0968,0.02373218496,0.0005136998313660001,8.276859504132231,True
ITEM_4548,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4457,0.2444,0.2178,0.023724753624,0.00020040573355820736,2.0463728191000916,True
ITEM_4549,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.7867,0.3001,0.1005,0.023726911335,0.0002913716273187929,7.827860696517412,True
ITEM_4550,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.4751,0.2222,0.2247,0.023720954334,4.023330522774848e-05,2.1381638163816383,True
ITEM_4551,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.6669,0.2514,0.1415,0.02372370039,0.00015600295109626292,4.713074204946997,True
ITEM_4552,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.3342,0.2198,0.3229,0.023719316964,2.879578414837449e-05,1.5204731574158326,True
ITEM_4553,ORDER_0036,酒水,0.023719999999999998,78.56,104.196005,30.539113,取货需求,False,,,,,,3311.9728789218857,2025-09-16 23:45:33.433026,0.2954,0.309,0.2599,0.023723308140000003,0.00013946627318739977,1.1889188149288186,True
